Time (s);Linear Acceleration x (m/s^2);Linear Acceleration y (m/s^2);Linear Acceleration z (m/s^2);Absolute acceleration (m/s^2)
18,65791367;0,225073949;1,090860645;-1,210379195;1,644886934
18,66793367;0,451988016;1,321060848;-1,904616478;2,361579738
18,67795367;0,782408033;1,410720883;-2,664610671;3,11487492
18,68797367;0,988322702;1,729992306;-3,134748445;3,714337485
18,69799367;1,152040355;2,149704861;-3,135830179;3,972638781
18,70801367;1,148561262;2,825518445;-2,703713049;4,075881709
18,71803367;1,186882451;3,787501194;-2,182480405;4,529577902
18,72805367;1,421629449;4,909588895;-1,977526726;5,480484044
18,73807367;1,337270791;5,573020999;-2,572143973;6,28194085
18,74809367;0,261644482;4,607618213;-3,797088874;5,976327246
18,75811367;0,146555783;2,947082643;-4,684366135;5,536249704
18,76813367;0,580555716;2,410937406;-4,92610494;5,515086037
18,77815367;0,818110254;4,205419239;-4,690974365;6,352959614
18,78817367;1,010305163;5,828588178;-3,786375021;7,023517101
18,79819367;1,011899699;5,349490131;-2,574139335;6,022223757
18,80821367;0,399696951;4,237747325;-1,536610851;4,525420748
18,81823367;-0,338825536;3,401471525;-0,774374543;3,504920429
18,82825367;-0,130085346;2,535934505;-0,289504125;2,555718813
18,83827367;0,415177162;2,004540716;0,083906229;2,048803508
18,84829367;0,981066454;1,1974893;0,703943807;1,700590749
18,85831367;1,293659041;-0,007657514;0,712126693;1,47673179
18,86833367;0,312291748;-0,152734535;0,783211733;0,856898239
18,87835367;-0,61546491;0,58745163;1,147912659;1,428845669
18,88837367;-1,297284168;1,504252945;1,177671479;2,309249499
18,89839367;-1,956899795;1,524324097;0,96084722;2,660121829
18,90841367;-1,706880602;1,038257924;0,54460433;2,070752226
18,91843367;-1,44792467;0,761367704;0,380291212;1,67952018
18,92845367;-1,279819997;0,603543168;0,364556939;1,461199966
18,93847367;-1,27164749;0,247959951;0,245600636;1,31867022
18,94849367;-1,208123924;-0,680734016;0,257614873;1,410435266
18,95851367;-1,226403197;-1,275237388;0,12150865;1,773431575
18,96853467;-1,333641717;-1,303499905;0,05575554;1,865695825
18,97855467;-1,762450785;-1,391676502;-0,070608637;2,246771425
18,98857467;-2,408547942;-1,494189302;-0,069744382;2,835237051
18,99859467;-2,147162492;-1,275220431;0,001756504;2,49729794
19,00861467;-1,239198951;-1,002957113;-0,019823304;1,594343117
19,01863467;-0,282973663;-0,781157606;0,092478393;0,83596265
19,02865467;-0,071507062;-0,806659067;0,32173946;0,871394509
19,03867467;-0,456660672;-1,155442557;0,833333407;1,496005027
19,04869467;0,03849953;-1,378679895;1,141616231;1,790398863
19,05871467;0,58899471;-1,40143492;1,189639486;1,930330726
19,06873467;1,23565013;-1,428134476;1,175668076;2,224543717
19,07875467;1,734558397;-1,524688379;1,267123207;2,63419223
19,08877467;1,655938782;-1,256366084;1,298382422;2,450792912
19,09879467;1,269812049;-0,826283492;1,249924207;1,964046225
19,10881467;0,466328897;-0,310723963;1,26734774;1,385706432
19,11883467;-0,684199076;0,187010913;1,39973338;1,569189279
19,12885467;-0,956315628;0,664684578;1,412615966;1,830800108
19,13887467;-0,798284977;1,10442677;1,148019005;1,781843156
19,14889467;-0,363452985;1,142186335;1,000808335;1,56150729
19,15891467;-3,499416773;-2,762205378;0,070349167;4,458771727
19,16893467;-1,065831346;-13,19997941;-0,636330187;13,25821892
19,17895467;1,79689761;-1,442959507;0,10969848;2,307164258
19,18897467;-4,110121318;-0,430351564;-1,606326034;4,433800068
19,19899467;-4,024611929;-2,052973788;-0,16376063;4,52095345
19,20901467;-3,051624134;-3,088903935;-1,466798605;4,583146902
19,21903467;0,632730422;-5,036582233;-1,952927928;5,438881858
19,22905467;3,773150373;-4,48538334;-1,248380542;5,992810811
19,23907467;4,721446837;-2,212087051;-0,456418451;5,233899804
19,24909467;5,336364301;-2,577198306;0,279952991;5,932715124
19,25911467;6,405593172;-2,215845641;0,999034216;6,851252817
19,26913467;7,010593466;-2,388329732;1,721985129;7,603799869
19,27915467;5,916775884;-2,841254472;1,582516172;6,751690253
19,28917467;5,011897627;-3,481744441;0,830717436;6,158876004
19,29919467;3,657836848;-4,769754487;0,584339157;6,039187075
19,30921467;1,776793859;-4,671812455;0,762329571;5,056082911
19,31923467;0,507752473;-4,357953215;0,975057124;4,494474963
19,32925467;-0,205229814;-3,857753152;1,406921947;4,111424087
19,33927467;-0,835086987;-2,998502473;1,383444207;3,406215675
19,34929467;-0,635103587;-2,205001979;1,430066981;2,703790278
19,35931467;0,578445237;-1,253186953;1,543945014;2,070952109
19,36933467;1,885519618;-1,361063404;1,619574655;2,833848952
19,37935467;2,035650242;-3,749677311;3,92422196;5,796849992
19,38937467;1,727206693;0,220656377;4,781851791;5,089011569
19,39939467;1,957395785;2,216219863;4,55721346;5,432423332
19,40941467;3,360907636;1,482947445;4,289006941;5,6471598
19,41943467;4,119665143;2,163070427;3,856484891;6,043425376
19,42945467;3,806291514;3,208298816;3,590888568;6,138038538
19,43947467;3,178286228;4,182093526;3,0652461;6,081705621
19,44949467;2,650343465;3,80555038;2,522403463;5,279114832
19,45951467;2,463824887;3,334496933;1,555999049;4,428367183
19,46953467;1,964962229;3,357745462;0,820989423;3,976123084
19,47955467;1,145336376;3,814272671;0,131269699;3,984683571
19,48957467;0,672131884;3,832855123;-0,617032694;3,939957996
19,49959467;0,423755831;3,739390889;-1,183900956;3,945153317
19,50961467;0,10427029;3,865587836;-1,637371387;4,199360269
19,51963567;-0,31676136;3,954567255;-2,064008068;4,472031892
19,52965567;-0,767650391;4,17670941;-2,547780087;4,952309763
19,53967567;-1,006568061;3,949577826;-3,451446508;5,340863906
19,54969567;-1,867053088;3,242875741;-4,14211202;5,582044633
19,55971567;-2,832922774;3,365204755;-4,699094394;6,436733846
19,56973567;-3,414085139;3,519591714;-4,882246145;6,919525315
19,57975567;-13,89917542;-0,42723032;0,728814354;13,9248258
19,58977567;-14,68142412;2,109160268;-14,88898741;21,01605856
19,59979567;-6,938405496;-11,43229829;3,248455154;13,76195393
19,60981567;-9,645904909;-8,685671062;2,027762056;13,13758662
19,61983567;-7,411334145;-8,824892097;2,638774749;11,82242473
19,62985567;0,238129666;-6,352882862;-1,102939239;6,452309769
19,63987567;6,979314371;-3,231688848;-3,669662257;8,521799281
19,64989567;8,664027008;-2,3612121;-4,108842532;9,87538726
19,65991567;9,232747083;-1,190224135;-4,028695332;10,14350227
19,66993567;8,312066726;-1,130180832;-3,457529951;9,073162367
19,67995567;6,380751277;-0,944388478;-1,758637523;6,685705826
19,68997567;3,290401325;-0,892393282;-0,262293815;3,419342729
19,69999567;1,14302044;-1,518423672;0,788424964;2,057600568
19,71001567;-0,464204896;-0,710740757;0,650772883;1,069646649
19,72003567;-1,811437296;-0,056326813;0,031121513;1,812580022
19,73005567;-2,480983249;0,355501941;-0,424886171;2,542083353
19,74007567;-2,680009899;0,410578035;-0,503154369;2,75756989
19,75009567;-2,623430193;0,743774602;-0,15056478;2,730980848
19,76011567;-2,220582909;1,196620989;0,382084553;2,551250449
19,77013567;-1,635072993;1,542013094;0,955080112;2,442016808
19,78015567;-1,026806006;1,582230243;1,22974722;2,251679671
19,79017567;-0,448840679;1,140998181;1,264115691;1,761057434
19,80019667;-0,24737691;0,927104693;1,161559914;1,506631966
19,81021667;-0,116520024;0,894788886;1,040542869;1,377299361
19,82023667;-0,035722687;0,901048915;0,87080887;1,2535842
19,83025667;0,084632234;0,664994481;0,680644553;0,95533098
19,84027667;0,178476756;0,408508705;0,479948085;0,655044639
19,85029667;0,226303033;0,161725799;0,302513742;0,410953599
19,86031667;0,094929327;0,117468224;0,119581992;0,192640114
19,87033667;0,024613854;0,023870673;-0,03426293;0,048472664
19,88035667;-0,099034657;0,015727256;-0,117522164;0,15448841
19,89037667;-0,023235081;-0,193863266;-0,172882871;0,260789804
19,90039667;-0,085155852;-0,379177317;-0,242380537;0,458012316
19,91041667;-0,275755129;-0,338414038;-0,391308097;0,586248223
19,92043667;-0,214162898;-0,244439342;-0,400167652;0,51550993
19,93045667;-0,033886077;-0,198424094;-0,30500144;0,365439824
19,94047667;0,159366813;-0,151666249;-0,183902534;0,286741302
19,95049667;0,370977767;-0,155921268;-0,064154919;0,407494538
19,96051667;0,420469769;-0,22957455;-0,03884817;0,480633417
19,97053667;0,285207372;-0,263281994;-0,019617555;0,388645728
19,98055667;0,164085223;-0,156080312;0,045531684;0,23099385
19,99057667;0,134797836;-0,069632152;0,147013473;0,211262999
20,00059667;0,183769583;0,02117803;0,256173388;0,315981919
20,01061667;0,214227071;-0,050359145;0,187323155;0,288996965
20,02063667;0,085425628;-0,144165441;-0,023127638;0,169162939
20,03065667;-0,071063258;-0,191631968;-0,206964537;0,290873026
20,04067667;-0,148165813;-0,069250329;-0,281816499;0,32583624
20,05069667;-0,217310746;0,051691141;-0,211941687;0,30792079
20,06071767;-0,127307699;0,102393517;-0,106445053;0,194992902
20,07073767;0,02433655;0,17492238;-0,013431639;0,177117237
20,08075767;0,054059555;0,225635866;0,100048783;0,252673185
20,09077767;-0,121329579;0,142008403;0,104398454;0,213977313
20,10079767;-0,341853297;-0,186648386;0,196605025;0,436296725
20,11081767;-1,211003531;-0,745693073;-0,045065076;1,422890921
20,12083767;-0,590955282;-1,811892502;-0,334529732;1,93496582
20,13085767;0,357645018;-1,574761595;-0,576239594;1,714595028
20,14087767;0,840931791;-1,891191856;-1,090664179;2,33951304
20,15089767;1,440941779;-1,618306979;-1,438434346;2,600831416
20,16091767;1,377409003;-1,551555165;-1,661360905;2,657950159
20,17093767;1,041846506;-1,623917382;-1,40543617;2,387007045
20,18095767;0,132831052;-0,848218153;-1,001388744;1,319051758
20,19097767;-1,434831584;0,062672796;-0,57453228;1,54685387
20,20099767;-2,28203086;0,967387331;-0,11643619;2,481342475
20,21101767;-2,677989101;1,955832825;0,644903009;3,378284706
20,22103767;-2,754226853;3,045028768;0,908761978;4,205212727
20,23105767;-2,150055255;2,061534696;0,206063481;2,985820668
20,24107767;-1,386896695;0,415030689;-0,270789819;1,472772909
20,25109767;-0,668594757;0,664672299;-0,014950782;0,942884797
20,26111767;-1,585671037;1,538148084;-0,525057746;2,270669021
20,27113767;-2,086824196;2,399287414;-0,675798966;3,250864433
20,28115767;-2,250513929;2,337486438;-1,153309493;3,443657732
20,29117767;-2,063091664;1,884041296;-1,524386662;3,182721086
20,30119767;-1,784159012;2,007537999;-1,52791955;3,08997902
20,31121767;-1,583031896;2,912797494;-1,328734149;3,571542197
20,32123767;-1,390608508;2,987110927;-0,712896041;3,3711785
20,33125767;0,614978421;-2,138241395;2,483781434;3,334583172
20,34127767;4,898219569;-0,577090364;5,225542023;7,185532525
20,35129767;1,824164492;3,232616217;7,948034867;8,772037502
20,36131767;3,95419011;1,817610494;4,982737563;6,615663304
20,37133767;7,996390171;-0,933256549;4,299092803;9,126632593
20,38135767;5,312970761;-1,465161384;2,799837474;6,181702522
20,39137767;2,150427577;-1,273011938;0,964273762;2,678567163
20,40139767;0,563525555;-1,600686395;-0,455365806;1,757019067
20,41141767;0,598430947;-2,462277714;-1,941935163;3,192497974
20,42143767;1,173018337;-3,04873064;-2,997644101;4,433576513
20,43145767;1,162603569;-2,715684931;-3,433170451;4,529155666
20,44147767;0,953158132;-1,971597503;-3,132229464;3,821854073
20,45149767;0,29000589;-1,539066097;-2,574123255;3,013127677
20,46151767;-0,274830465;-1,595395834;-1,882481843;2,482852702
20,47153767;-0,440130301;-1,255791888;-1,148091365;1,757510093
20,48155767;-0,384165869;-0,350549349;-0,485894046;0,711731189
20,49157767;-0,116152015;0,145564095;-0,022170449;0,187541263
20,50159767;0,103073548;0,100966796;0,295750998;0,329070058
20,51161767;0,029144131;0,150234851;0,607583009;0,626559657
20,52163767;-0,307334625;0,581427829;0,775632133;1,016915974
20,53165767;-0,49668267;0,748426647;0,771503633;1,184083602
20,54167767;-0,45232043;0,687011586;0,620998934;1,030639785
20,55169767;-0,284997092;0,454702878;0,518069227;0,745904668
20,56171767;-0,288582458;0,309483184;0,472427104;0,634229489
20,57173767;-0,383631287;0,247579882;0,457258111;0,646183985
20,58175867;-0,492334096;0,408235055;0,347703363;0,727974142
20,59177867;-0,470245654;0,373189183;0,152677671;0,619444601
20,60179867;-0,388233777;0,196508546;-0,013181963;0,43533302
20,61181867;-0,31981039;0,151536441;-0,05383758;0,357967127
20,62183867;-0,241709423;0,316686369;-0,073906467;0,405186213
20,63185867;-0,08034162;0,275341877;-0,110554622;0,307392663
20,64187867;0,123570816;0,088168411;-0,150903626;0,214045135
20,65189867;0,265962504;-0,061343139;-0,149857267;0,311377961
20,66191867;0,464705271;-0,1214034;-0,05627258;0,483586991
20,67193867;0,408821385;-0,029896229;-0,060201763;0,414310224
20,68195867;0,464284126;-0,129929225;-0,162202932;0,508675873
20,69197867;0,508143505;-0,19227984;-0,255324519;0,600309894
20,70199867;0,44631724;-0,226547447;-0,270309763;0,568849885
20,71201867;0,330924047;-0,239372145;-0,255430938;0,481720575
20,72203867;0,124370715;-0,148553191;-0,260045488;0,324283489
20,73205867;-0,05532957;-0,138134038;-0,289835882;0,325802413
20,74207867;-0,022235792;-0,212252759;-0,326740072;0,390262397
20,75209867;0,022041079;-0,171322834;-0,299443076;0,345692752
20,76211867;0,073750492;-0,086093819;-0,191608725;0,222632397
20,77213867;0,077402956;-0,069975384;-0,057358993;0,119070676
20,78215867;0,074356995;-0,062286295;0,082857239;0,127569069
20,79217792;0,054460528;-0,024441361;0,148208206;0,159777976
20,80219792;0,063117916;-0,037373648;0,158365989;0,174529216
20,81221792;0,045493238;-0,014026301;0,138878388;0,146811371
20,82223792;0,027039718;0,0447312;0,069158528;0,086688688
20,83225792;0,036102756;0,070388782;-0,029444239;0,084409436
20,84227792;0,019542857;0,00935613;-0,079456644;0,08235787
20,85229792;-0,012728511;0,04245137;-0,104143881;0,113181632
20,86231792;-0,01212084;0,092770754;-0,102084199;0,13847206
20,87233792;0,038879599;0,111197085;-0,099715054;0,154335695
20,88235792;0,059404787;0,10834072;-0,066314588;0,14022933
20,89237792;0,050723426;0,160414853;-0,019148316;0,16932941
20,90239792;0,074255692;0,176498789;0,035564008;0,194757616
20,91241792;0,086075546;0,166840943;0,067261764;0,199421776
20,92243792;0,058193683;0,124304788;0,072521919;0,155234062
20,93245792;0,009868053;0,111045057;0,076733084;0,135337908
20,94247792;-0,037374818;0,030899611;0,057388229;0,075133693
20,95249792;-0,042519052;0,023494112;0,04998083;0,069698827
20,96251792;-0,092722515;-0,009181883;0,016589574;0,094641353
20,97253792;-0,100142631;-0,046689432;-0,017574538;0,111880803
20,98255792;-0,073040787;-0,077842228;-0,039694554;0,113886025
20,99257792;-0,066001762;-0,070319785;-0,015637794;0,097701819
21,00259792;-0,042363954;-0,061523818;0,028112317;0,079813453
21,01261792;-0,013833928;-0,070266575;0,085851013;0,111799667
21,02263792;0,015627415;-0,080162988;0,12197862;0,146796132
21,03265792;0,028702812;-0,077762706;0,131404477;0,155364174
21,04267792;-0,007775774;-0,085108563;0,151234725;0,173712038
21,05269792;-0,029299959;-0,082756228;0,153370128;0,176718638
21,06271792;-0,019988268;-0,046160844;0,110407272;0,121326502
21,07273792;-0,024861484;-0,043136664;0,081600233;0,095590079
21,08275792;-0,06474388;-0,036469669;0,076073445;0,106343668
21,09277792;-0,083101944;-0,016992009;0,074119306;0,112642501
21,10279792;-0,077738586;0,022898866;0,072729861;0,108891131
21,11281892;-0,074744519;0,013397725;0,060095344;0,096838487
21,12283892;-0,080507389;0,028380631;0,058500077;0,103485066
21,13285892;-0,075177944;0,037364877;0,04414984;0,094852864
21,14287892;-0,06194014;0,051847846;0,031767776;0,086798455
21,15289892;-0,051005993;0,053057635;0,026423421;0,078197961
21,16291892;-0,021430192;0,053654636;0,005664636;0,058053089
21,17293892;-0,008806491;0,037284771;-0,023974754;0,045193995
21,18295892;0,003304846;0,027441568;-0,035015612;0,04461003
21,19297892;0,009112739;0,02768949;-0,030354066;0,042084667
21,20299892;0,05817351;0,042130358;-0,018439925;0,074156289
21,21301892;0,03661848;0,037129235;-0,004046419;0,052305513
21,22303892;0,083314491;0,024822015;0,001942299;0,086955215
21,23305892;0,067881496;0,043714369;0,027146283;0,085180774
21,24307892;-0,003701141;0,007620676;0,005730344;0,010227903
21,25309892;-0,007327731;-0,013878951;-0,035952336;0,039228706
21,26311892;-0,045508002;-0,020464085;-0,057447578;0,076091927
21,27313892;-0,026579542;-0,089745989;-0,063611786;0,113169227
21,28315892;-0,002687088;-0,122297439;-0,008115789;0,122595881
21,29317892;0,022304935;-0,028268949;-0,008132161;0,036915791
21,30319892;0,10127626;0,045237569;-0,031687085;0,115357661
21,31321892;0,082522047;-0,036714082;-0,031220623;0,095564321
21,32323892;0,05263722;-0,077526478;-0,008124121;0,094058668
21,33325892;0,005072167;-0,057800896;0,023731656;0,062688611
21,34327892;0,05567441;0,071502677;0,055173304;0,106096023
21,35329892;0,077127406;0,135202829;0,044169721;0,161800512
21,36331892;0,063062075;0,130899863;-0,00050403;0,145299186
21,37333892;0,014849735;0,089506838;-0,026807145;0,094607673
21,38335892;-0,002205424;0,091945127;0,011876645;0,092735242
21,39337892;-0,02731366;0,178642963;0,035814196;0,18423355
21,40339892;-0,02385474;0,196520825;0,02466224;0,199493632
21,41341892;-0,038022397;0,180556757;0,003098878;0,184542808
21,42343892;-0,073659422;0,137979671;0,00666568;0,156552009
21,43345892;-0,092077274;0,122610265;0,036715837;0,157669129
21,44347892;-0,061347963;0,120066141;0,072009484;0,152855542
21,45349892;-0,031910887;0,113050067;0,083957831;0,144386772
21,46351892;0,001573193;0,040335848;0,057416222;0,070186025
21,47353892;0,013383546;-0,025894979;0,031767996;0,04311467
21,48355892;0,007763494;-0,054155742;0,02388953;0,059697788
21,49357892;0,061654065;-0,064942101;0,009818645;0,090083883
21,50359892;0,135296092;-0,088331548;-0,019829078;0,162790316
21,51361892;0,191380392;-0,056650749;-0,041808761;0,203920902
21,52363892;0,162338733;-0,069350901;-0,042585418;0,181595511
21,53365892;0,082237141;-0,193871452;0,003202081;0,210616572
21,54367892;0,015579175;-0,253893705;0,067590305;0,263197974
21,55369892;0,040448991;-0,12762893;0,095628727;0,164529992
21,56371892;0,119172541;-0,012521228;0,056801022;0,13260932
21,57373892;0,141458472;-0,042022769;0,000428089;0,147568953
21,58375892;0,071396988;-0,109342348;-0,035730142;0,135388042
21,59377892;0,054874803;-0,128130037;-0,019677196;0,1407684
21,60379892;0,051180825;-0,049187363;0,055589552;0,090161365
21,61381992;0,041787858;0,055760218;0,122782319;0,141176928
21,62383992;0,022324085;0,13189272;0,12922332;0,185991184
